age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States, >50K
40, Private, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,2559,50, United-States, >50K
38, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
45, Federal-gov, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
38, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Assoc-voc,11, Never-married, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,55, United-States, <=50K
25, Private, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
25, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,1340,40, United-States, <=50K
31, ?, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,55, United-States, <=50K
56, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,28, United-States, <=50K
24, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Some-college,10, Widowed, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
20, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,24, United-States, <=50K
30, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,60, United-States, <=50K
33, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Canada, <=50K
34, ?, 11th,7, Divorced, ?, Own-child, White, Male,0,0,84, United-States, <=50K
49, Local-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,4650,0,40, United-States, <=50K
22, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Greece, <=50K
54, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college,10, Widowed, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
20, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
79, ?, Prof-school,15, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States, <=50K
40, Private, 1st-4th,2, Never-married, Other-service, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
45, Local-gov, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,24, United-States, <=50K
55, Private, Assoc-acdm,12, Divorced, Sales, Unmarried, Black, Female,0,0,30, United-States, <=50K
38, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States, <=50K
43, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
54, Private, 5th-6th,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,51, United-States, <=50K
32, Private, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, Some-college,10, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
38, Private, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
30, Self-emp-inc, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
24, Federal-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,1741,45, United-States, <=50K
29, Private, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States, <=50K
51, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, ?, <=50K
41, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, 10th,6, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
30, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
31, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,42, United-States, <=50K
53, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
51, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
47, State-gov, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
56, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,50, Canada, >50K
29, Private, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,4386,0,80, ?, >50K
31, Private, 12th,8, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, ?, <=50K
47, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,50, United-States, >50K
42, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, HS-grad,9, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
58, Private, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
27, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,80, United-States, >50K
35, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
31, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Federal-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
40, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
17, Private, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
19, Federal-gov, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Federal-gov, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,15, United-States, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
19, Private, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, >50K
38, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,48, United-States, <=50K
38, Federal-gov, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
54, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
48, Private, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, China, <=50K
50, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
27, Private, 7th-8th,4, Divorced, Machine-op-inspct, Unmarried, White, Male,0,974,40, United-States, <=50K
47, Self-emp-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
35, Private, Masters,14, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
26, State-gov, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States, <=50K
24, Private, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States, >50K
26, Self-emp-not-inc, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
58, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
17, Private, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
32, Private, Some-college,10, Divorced, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Male,0,0,41, United-States, <=50K
40, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
33, Private, 11th,7, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
36, ?, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,28, United-States, <=50K
37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,3137,0,40, United-States, <=50K
43, Private, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
28, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
35, ?, HS-grad,9, Widowed, ?, Own-child, White, Female,0,0,38, United-States, <=50K
29, Private, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Private, 10th,6, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
18, ?, 11th,7, Never-married, ?, Own-child, White, Male,0,0,15, United-States, <=50K
51, Private, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,40, Italy, <=50K
22, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
17, Private, 10th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Local-gov, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,48, United-States, <=50K
28, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,48, United-States, <=50K
62, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
44, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Federal-gov, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50K
30, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,50, United-States, >50K
57, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
45, Self-emp-not-inc, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,75, United-States, <=50K
41, Private, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
34, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,25, United-States, >50K
27, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
